EA_CD,SBRB_NM
19910604,MUIZENBERG
19910592,MUIZENBERG
19910500,MUIZENBERG
19910596,MUIZENBERG
19910708,MUIZENBERG
19910589,MUIZENBERG
19910503,MUIZENBERG
19910594,MUIZENBERG
19910709,MUIZENBERG
19910579,MUIZENBERG
19910988,MUIZENBERG
19914548,AVON
19913418,DELFT SOUTH
19913412,DELFT SOUTH
19914182,DELFT SOUTH
19912625,LOTUS RIVER
19911083,LOTUS RIVER
19910786,LOTUS RIVER
19911087,LOTUS RIVER
19912169,LOTUS RIVER
19911080,LOTUS RIVER
19911931,CLAREMONT
19911921,CLAREMONT
19912982,CLAREMONT
19912985,CLAREMONT
19912992,CLAREMONT
19910826,CLAREMONT
19912995,CLAREMONT
19912981,CLAREMONT
19914324,CLAREMONT
19910832,CLAREMONT
19911916,CLAREMONT
19910828,CLAREMONT
19912990,CLAREMONT
19911925,CLAREMONT
19911914,CLAREMONT
19911918,CLAREMONT
19911924,CLAREMONT
19914266,CLAREMONT
19911923,CLAREMONT
19911917,CLAREMONT
19915021,THREE ANCHOR BAY
19914921,THREE ANCHOR BAY
19914914,THREE ANCHOR BAY
19914922,THREE ANCHOR BAY
19914976,THREE ANCHOR BAY
19914913,THREE ANCHOR BAY
19914917,THREE ANCHOR BAY
19910843,RONDEBOSCH EAST
19910844,RONDEBOSCH EAST
19910833,RONDEBOSCH EAST
19914429,CAMPS BAY / BAKOVEN
19914252,CAMPS BAY / BAKOVEN
19914431,CAMPS BAY / BAKOVEN
19914426,CAMPS BAY / BAKOVEN
19914254,CAMPS BAY / BAKOVEN
19914427,CAMPS BAY / BAKOVEN
19914430,CAMPS BAY / BAKOVEN
19914256,CAMPS BAY / BAKOVEN
19915210,LEONSDALE
19913989,EVERSDAL HEIGHTS
19915479,KEMPENVILLE
19915480,KEMPENVILLE
19915477,KEMPENVILLE
19915499,KEMPENVILLE
19911865,PLUMSTEAD
19912579,PLUMSTEAD
19911866,PLUMSTEAD
19911878,PLUMSTEAD
19911889,PLUMSTEAD
19911877,PLUMSTEAD
19911872,PLUMSTEAD
19911873,PLUMSTEAD
19910671,PLUMSTEAD
19911876,PLUMSTEAD
19910785,PLUMSTEAD
19912663,PLUMSTEAD
19912577,PLUMSTEAD
19912954,PLUMSTEAD
19911871,PLUMSTEAD
19910657,PLUMSTEAD
19910670,PLUMSTEAD
19912576,PLUMSTEAD
19912578,PLUMSTEAD
19912196,HOUT BAY
19912057,HOUT BAY
19912202,HOUT BAY
19912049,HOUT BAY
19912050,HOUT BAY
19912198,HOUT BAY
19912063,HOUT BAY
19912059,HOUT BAY
19913709,HOUT BAY
19912056,HOUT BAY
19912185,HOUT BAY
19912039,HOUT BAY
19912217,HOUT BAY
19912203,HOUT BAY
19912181,HOUT BAY
19912187,HOUT BAY
19912055,HOUT BAY
19912054,HOUT BAY
19912219,HOUT BAY
19912042,HOUT BAY
19912052,HOUT BAY
19912201,HOUT BAY
19912183,HOUT BAY
19912062,HOUT BAY
19912186,HOUT BAY
19912044,HOUT BAY
19912060,HOUT BAY
19912053,HOUT BAY
19914503,WOODSTOCK
19914489,WOODSTOCK
19914500,WOODSTOCK
19914501,WOODSTOCK
19914515,WOODSTOCK
19914507,WOODSTOCK
19914513,WOODSTOCK
19914516,WOODSTOCK
19914499,WOODSTOCK
19911986,BROOKLYN
19915372,BROOKLYN
19915400,BROOKLYN
19911982,BROOKLYN
19915369,BROOKLYN
19911988,BROOKLYN
19910461,STRAND
19910578,STRAND
19910538,STRAND
19910390,STRAND
19910460,STRAND
19910389,STRAND
19910245,STRAND
19910464,STRAND
19910577,STRAND
19911958,MOWBRAY
19914464,MOWBRAY
19911954,MOWBRAY
19910822,LANSDOWNE
19910811,LANSDOWNE
19912515,LANSDOWNE
19910814,LANSDOWNE
19910810,LANSDOWNE
19913724,LANSDOWNE
19910818,LANSDOWNE
19910825,LANSDOWNE
19913721,LANSDOWNE
19913722,LANSDOWNE
19912526,LANSDOWNE
19912514,LANSDOWNE
19913727,LANSDOWNE
19914877,SEA POINT
19915440,SEA POINT
19915207,SEA POINT
19915014,SEA POINT
19914870,SEA POINT
19914902,SEA POINT
19914912,SEA POINT
19914886,SEA POINT
19914904,SEA POINT
19914881,SEA POINT
19914866,SEA POINT
19914861,SEA POINT
19914876,SEA POINT
19914909,SEA POINT
19914887,SEA POINT
19914884,SEA POINT
19914875,SEA POINT
19914868,SEA POINT
19914894,SEA POINT
19914867,SEA POINT
19914864,SEA POINT
19914888,SEA POINT
19914883,SEA POINT
19914869,SEA POINT
19915009,SEA POINT
19915017,SEA POINT
19915008,SEA POINT
19914865,SEA POINT
19914853,BANTRY BAY
19916078,GREENVILLE GARDEN CITY
19912583,WOODLANDS
19911165,WOODLANDS
19912584,WOODLANDS
19912224,WOODLANDS
19911170,WOODLANDS
19911428,WOODLANDS
19911430,LENTEGEUR
19911440,LENTEGEUR
19911826,LENTEGEUR
19911436,LENTEGEUR
19911359,LENTEGEUR
19911370,IKWEZI PARK
19911369,IKWEZI PARK
19913072,PHILIPPI
19913551,PHILIPPI
19913303,PHILIPPI
19913561,PHILIPPI
19912830,PHILIPPI
19912295,PHILIPPI
19913281,PHILIPPI
19911203,PHILIPPI
19913588,PHILIPPI
19912826,PHILIPPI
19913302,PHILIPPI
19912270,PHILIPPI
19913268,PHILIPPI
19911375,PHILIPPI
19912701,PHILIPPI
19913586,PHILIPPI
19913541,PHILIPPI
19912700,PHILIPPI
19912303,PHILIPPI
19913346,PHILIPPI
19912302,PHILIPPI
19913277,PHILIPPI
19913396,PHILIPPI
19913558,PHILIPPI
19913397,PHILIPPI
19911133,PHILIPPI
19912294,PHILIPPI
19912721,PHILIPPI
19912267,PHILIPPI
19912288,PHILIPPI
19912292,PHILIPPI
19912824,PHILIPPI
19912279,PHILIPPI
19913570,PHILIPPI
19912704,PHILIPPI
19911205,PHILIPPI
19913338,PHILIPPI
19912269,PHILIPPI
19913286,PHILIPPI
19913335,PHILIPPI
19912821,PHILIPPI
19912828,PHILIPPI
19913347,PHILIPPI
19913299,PHILIPPI
19913275,PHILIPPI
19911198,PHILIPPI
19911191,PHILIPPI
19913563,PHILIPPI
19913339,PHILIPPI
19912727,PHILIPPI
19912724,PHILIPPI
19913307,PHILIPPI
19913398,PHILIPPI
19911377,PHILIPPI
19913714,PHILIPPI
19912094,PHILIPPI
19913569,PHILIPPI
19912308,PHILIPPI
19912289,PHILIPPI
19912731,PHILIPPI
19913581,PHILIPPI
19913715,PHILIPPI
19913400,PHILIPPI
19911192,PHILIPPI
19912735,PHILIPPI
19913585,PHILIPPI
19911194,PHILIPPI
19912734,PHILIPPI
19912275,PHILIPPI
19913571,PHILIPPI
19911199,PHILIPPI
19913534,PHILIPPI
19912703,PHILIPPI
19912285,PHILIPPI
19913285,PHILIPPI
19913301,PHILIPPI
19912720,PHILIPPI
19913295,PHILIPPI
19913587,PHILIPPI
19913556,PHILIPPI
19913337,PHILIPPI
19912296,PHILIPPI
19913540,PHILIPPI
19912257,PHILIPPI
19912306,PHILIPPI
19911208,PHILIPPI
19912897,FOREST VILLAGE
19913646,VANGUARD ESTATE
19913650,VANGUARD ESTATE
19911782,ENDLOVINI
19911584,ENKANINI
19911566,ENKANINI
19912075,ENKANINI
19911593,ENKANINI
19912019,ENKANINI
19914016,WELLWAY PARK EAST
19915934,GOEDEMOED
19915938,GOEDEMOED
19912524,PINATI ESTATE
19915570,ROYAL ASCOT
19915569,ROYAL ASCOT
19915563,ROYAL ASCOT
19915567,ROYAL ASCOT
19915572,ROYAL ASCOT
19916003,ROYAL ASCOT
19915562,ROYAL ASCOT
19913659,BRIDGETOWN
19913655,BRIDGETOWN
19914067,BRIDGETOWN
19914065,BRIDGETOWN
19914066,BRIDGETOWN
19914071,BRIDGETOWN
19914064,SILVERTOWN
19914061,SILVERTOWN
19914058,SILVERTOWN
19914060,SILVERTOWN
19912562,SILVERTOWN
19915928,DURBANVILLE MEADOWS
19913635,SURREY ESTATE
19913636,SURREY ESTATE
19913647,SURREY ESTATE
19913637,SURREY ESTATE
19913632,SURREY ESTATE
19913638,SURREY ESTATE
19916076,PAARL FARMS
19916083,PAARL FARMS
19915957,DURBANVILLE HILLS
19915958,DURBANVILLE HILLS
19914717,KALKFONTEIN
19914710,KALKFONTEIN
19914718,KALKFONTEIN
19913887,KALKFONTEIN
19914714,KALKFONTEIN
19914711,KALKFONTEIN
19913207,KALKFONTEIN
19913205,KALKFONTEIN
19914713,KALKFONTEIN
19914712,KALKFONTEIN
19913889,KALKFONTEIN
19916009,SONSTRAAL HEIGHTS
19913997,SONSTRAAL HEIGHTS
19913996,SONSTRAAL HEIGHTS
19916007,SONSTRAAL HEIGHTS
19916024,SONSTRAAL HEIGHTS
19916023,SONSTRAAL HEIGHTS
19915919,SONSTRAAL HEIGHTS
19913987,SONSTRAAL HEIGHTS
19916026,SONSTRAAL HEIGHTS
19916027,SONSTRAAL HEIGHTS
19916008,SONSTRAAL HEIGHTS
19916011,SONSTRAAL HEIGHTS
19913983,SONSTRAAL HEIGHTS
19916010,SONSTRAAL HEIGHTS
19916025,SONSTRAAL HEIGHTS
19913985,SONSTRAAL
19913994,SONSTRAAL
19913988,SONSTRAAL
19916101,CAPE FARMS - DISTRICT C
19916371,CAPE FARMS - DISTRICT C
19915803,CAPE FARMS - DISTRICT C
19916087,CAPE FARMS - DISTRICT C
19916365,CAPE FARMS - DISTRICT C
19916372,CAPE FARMS - DISTRICT C
19915841,CAPE FARMS - DISTRICT C
19915353,BRACKENFELL SOUTH
19915344,BRACKENFELL SOUTH
19915351,BRACKENFELL SOUTH
19915347,BRACKENFELL SOUTH
19915231,BOTTELARY SMALLHOLDINGS 2
19914837,DISTRICT SIX
19914504,DISTRICT SIX
19914836,DISTRICT SIX
19914771,DISTRICT SIX
19914835,DISTRICT SIX
19914769,DISTRICT SIX
19914839,DISTRICT SIX
19914778,FORESHORE
19914505,FORESHORE
19914008,DURBANVILLE
19916045,DURBANVILLE
19915963,DURBANVILLE
19916066,DURBANVILLE
19915974,DURBANVILLE
19915966,DURBANVILLE
19916074,DURBANVILLE
19914014,DURBANVILLE
19914002,DURBANVILLE
19916055,DURBANVILLE
19914013,DURBANVILLE
19915960,DURBANVILLE
19914007,DURBANVILLE
19915971,DURBANVILLE
19916046,DURBANVILLE
19914012,DURBANVILLE
19914015,DURBANVILLE
19914000,DURBANVILLE
19914017,DURBANVILLE
19914004,DURBANVILLE
19914009,DURBANVILLE
19915968,DURBANVILLE
19916204,CAPE FARMS - DISTRICT B
19916195,CAPE FARMS - DISTRICT B
19916312,CAPE FARMS - DISTRICT B
19916102,CAPE FARMS - DISTRICT B
19916226,CAPE FARMS - DISTRICT B
19916219,CAPE FARMS - DISTRICT B
19916415,CAPE FARMS - DISTRICT B
19916223,CAPE FARMS - DISTRICT B
19916276,CAPE FARMS - DISTRICT B
19916100,CAPE FARMS - DISTRICT B
19916313,CAPE FARMS - DISTRICT B
19916186,CAPE FARMS - DISTRICT B
19916212,CAPE FARMS - DISTRICT B
19916211,CAPE FARMS - DISTRICT B
19910343,SUNNYDALE
19910413,SUNNYDALE
19910339,SUNNYDALE
19910419,SUNNYDALE
19910346,SUNNYDALE
19910414,SUNNYDALE
19910352,SUNNYDALE
19910564,SOMERSET WEST
19910300,SOMERSET WEST
19916057,TABLE VIEW
19916107,TABLE VIEW
19916119,TABLE VIEW
19916049,TABLE VIEW
19915578,TABLE VIEW
19916038,TABLE VIEW
19915584,TABLE VIEW
19916169,TABLE VIEW
19916184,TABLE VIEW
19916154,TABLE VIEW
19916137,TABLE VIEW
19916042,TABLE VIEW
19916143,TABLE VIEW
19916118,TABLE VIEW
19916121,TABLE VIEW
19915872,TABLE VIEW
19915580,TABLE VIEW
19916138,TABLE VIEW
19915869,TABLE VIEW
19916131,TABLE VIEW
19916123,TABLE VIEW
19916130,TABLE VIEW
19916140,TABLE VIEW
19916192,TABLE VIEW
19916059,TABLE VIEW
19915582,TABLE VIEW
19915874,TABLE VIEW
19916112,TABLE VIEW
19916105,TABLE VIEW
19916122,TABLE VIEW
19913196,KUILSRIVIER SOUTH SMALLHOLDINGS
19913201,KUILSRIVIER SOUTH SMALLHOLDINGS
19915534,MILNERTON
19915546,MILNERTON
19915547,MILNERTON
19915535,MILNERTON
19911998,MILNERTON
19915542,MILNERTON
19915555,MILNERTON
19915536,MILNERTON
19915537,MILNERTON
19915560,MILNERTON
19915540,MILNERTON
19915548,MILNERTON
19915405,MILNERTON
19915539,MILNERTON
19915544,MILNERTON
19915549,MILNERTON
19915541,MILNERTON
19915557,MILNERTON
19915652,MILNERTON
19915556,MILNERTON
19912258,WILDWOOD
19912608,VICTORIA MXENGE
19912638,VICTORIA MXENGE
19910008,CASTLE ROCK
19910145,MANSFIELD INDUSTRIA
19915064,THORNTON
19910907,THORNTON
19912386,MONTANA EXTENSION
19913925,HEEMSTEDE
19913929,GROENVALLEI
19915240,SONKRING
19916324,SAXONWOOD
19916399,PROTEA PARK - WESFLEUR
19916396,PROTEA PARK - WESFLEUR
19916395,PROTEA PARK - WESFLEUR
19915241,DE OUDE SPRUIT
19915244,DE OUDE SPRUIT
19913265,GREENFIELDS
19915654,SPRINGBOKPARK
19913291,PHILIPPI PARK
19913284,PHILIPPI PARK
19913940,FERNDALE
19914293,ZEVENWACHT MALL
19913701,LANGA
19913698,LANGA
19913702,LANGA
19915024,SILVEROAKS
19914410,ZEVENZICHT
19914300,KUILS RIVER SPORTS GROUNDS
19916089,WELGEVONDEN
19915096,BELGRAVIA -BELLVILLE
19916332,SHERWOOD
19916333,SHERWOOD
19916338,SHERWOOD
19916384,AVONDALE - WESFLEUR
19916401,AVONDALE - WESFLEUR
19916016,BLOEKOMBOS
19915748,BLOEKOMBOS
19915753,BLOEKOMBOS
19915754,BLOEKOMBOS
19915751,BLOEKOMBOS
19915752,BLOEKOMBOS
19916021,BLOEKOMBOS
19915760,BLOEKOMBOS
19915749,BLOEKOMBOS
19915761,BLOEKOMBOS
19915089,DUNROBIN
19916349,SAXONSEA
19916346,SAXONSEA
19916345,SAXONSEA
19916351,SAXONSEA
19916359,MALMESBURY FARMS
19916374,MALMESBURY FARMS
19914024,VIERLANDEN
19916071,D'URBANVALE
19914022,BRENTWOOD PARK - DURBANVILLE
19915943,THE CREST
19916364,THE CREST
19915999,BONNIE BRAE
19916000,BONNIE BRAE
19915849,VAN RIEBEECKSHOF
19915853,VAN RIEBEECKSHOF
19915139,EVERGLEN
19915133,CHANTECLER
19915794,DOOR DE KRAAL
19915798,DOOR DE KRAAL
19915792,TYGERVALLEY WATERFRONT
19915781,TYGERVALLEY WATERFRONT
19915780,TYGERVALLEY WATERFRONT
19915669,MONTE VISTA
19915664,MONTE VISTA
19914578,MONTE VISTA
19912497,SONNENDAL
19912496,NORTHGATE
19915521,PAROW NORTH
19912487,PAROW NORTH
19914576,PAROW NORTH
19912482,PAROW NORTH
19912484,PAROW NORTH
19915831,EDGEMEAD
19915649,EDGEMEAD
19915683,EDGEMEAD
19915820,EDGEMEAD
19915687,EDGEMEAD
19915686,EDGEMEAD
19915682,EDGEMEAD
19915647,EDGEMEAD
19915827,EDGEMEAD
19915828,EDGEMEAD
19915983,SCOTTSVILLE
19915315,SCOTTSVILLE
19915985,SCOTTSVILLE
19915312,SCOTTSVILLE
19915984,SCOTTSVILLE
19915305,EIKENDAL
19915904,VREDEKLOOF EAST
19916002,VREDEKLOOF EAST
19913948,EDENPARK
19913959,EDENPARK
19915277,ST MICHAELS
19913952,BRACKEN HEIGHTS
19915814,BRACKENFELL CENTRAL
19915270,BRACKENFELL CENTRAL
19915266,PROTEA VILLAGE
19915358,NORMANDIE ESTATE
19912492,DE TIJGER
19912474,CLAMHALL
19912480,CLAMHALL
19912466,FAIRFIELD ESTATE
19915459,CHURCHILL ESTATE
19914560,CHURCHILL ESTATE
19915458,CHURCHILL ESTATE
19914565,CHURCHILL ESTATE
19915453,GLENLILY
19915448,GLENLILY
19912469,GLENLILY
19915451,GLENLILY
19915450,GLENLILY
19915452,GLENLILY
19915157,KLIPKOP
19914629,KLIPKOP
19915151,PAROW VALLEY
19915152,PAROW VALLEY
19915150,PAROW VALLEY
19915153,PAROW VALLEY
19915149,PAROW VALLEY
19912426,CONNAUGHT
19914816,CONNAUGHT
19914813,CONNAUGHT
19914474,SYBRAND PARK
19912809,KALKSTEENFONTEIN
19914806,EUREKA ESTATE
19914810,EUREKA ESTATE
19914807,EUREKA ESTATE
19914803,EUREKA ESTATE
19915042,EUREKA ESTATE
19914520,VALHALLA PARK
19913906,GLENHAVEN
19913907,BELLVILLE SOUTH INDUSTRIA
19913902,VOELVLEI
19913521,CPUT
19913901,DES HAMPDEN
19913525,BELLVILLE LANDFILL
19914609,BELHAR EXT 17
19913517,BELHAR EXT 17
19913518,BELHAR EXT 17
19914736,BELHAR EXT 20
19913879,BELHAR EXT 19
19913878,BELHAR EXT 19
19914688,BELHAR EXT 10
19914687,BELHAR EXT 11
19913505,BELHAR EXT 14
19914683,BELHAR EXT 12
19913516,BELHAR EXT 23
19914605,UITSIG
19914612,UITSIG
19914804,UITSIG
19914815,UITSIG
19914611,UITSIG
19915027,UITSIG
19914412,ZEVENWACHT FARM VILLAGE
19914313,LOUCHARMANTE
19914307,EIKENBOSCH KUILS RIVER
19914305,JAGTERSHOF
19914176,DELFT 1 & 2
19913488,DELFT 1 & 2
19913500,DELFT 1 & 2
19913487,DELFT 1 & 2
19913490,DELFT 1 & 2
19913499,DELFT 1 & 2
19913483,DELFT 4
19914169,DELFT 5
19913855,WESBANK
19913837,WESBANK
19914358,WESBANK
19914158,DELFT 6
19914166,DELFT 6
19914216,VOORBRUG
19913441,DELFT 7
19913447,DELFT 7
19914146,DELFT 7
19913430,DELFT 9
19913434,DELFT 9
19913428,DELFT 9
19911220,LAVENDER HILL
19911410,PORTLAND
19911183,COLORADO PARK
19912651,DE WIJNLANDEN ESTATE
19911452,MONWABISI
19911576,KUYASA
19911470,KUYASA
19911229,SOMERSET RIDGE
19910294,BRIDGEWATER
19914407,HUNTERS CREEK
19914303,HUNTERS CREEK
19915338,JOOSTENBERGVLAKTE SMALLHOLDINGS
19915295,BRACKENFELL INDUSTRIA
19910947,MALL INTERCHANGE
19911230,DIE WINGERD
19911642,RIVERSIDE
19911997,LAGOON BEACH
19915598,PHOENIX
19915595,PHOENIX
19916232,BLOUBERG SANDS
19911990,METRO
19914317,AMANDELSIG
19911854,HEATHFIELD
19912552,BELGRAVIA
19915883,RICHWOOD
19914416,ZEVENDAL
19914415,STELLENBOSCH FARMS (KUILSRIVIER)
19916028,PINEHURST
19916029,PINEHURST
19913918,SONEIKE II
19914322,AMANDELRUG
19913232,BRANDWAG
19916310,WITSAND
19916316,WITSAND
19916307,WITSAND
19916315,WITSAND
19916355,MAMRE
19910863,KEWTOWN
19913910,MARINDA PARK
19913908,MABILLE PARK
19915144,FLORIDA
19914820,FLORIDA
19914819,FLORIDA
19915143,FLORIDA
19912444,CRAVENBY
19914822,CRAVENBY
19912464,PAROW EAST
19911993,RUGBY
19911994,RUGBY
19912500,PLATTEKLOOF 2
19912499,PLATTEKLOOF 2
19910266,NOMZAMO
19916044,LANGEBERG VILLAGE
19915731,WALLACEDENE
19915734,WALLACEDENE
19915712,WALLACEDENE
19915737,WALLACEDENE
19915701,WALLACEDENE
19915745,WALLACEDENE
19915689,BOTFONTEIN SMALLHOLDINGS
19915261,BOTFONTEIN SMALLHOLDINGS
19915621,BOTHASIG
19915623,BOTHASIG
19915618,BOTHASIG
19915823,BOTHASIG
19915860,BOTHASIG
19915949,BOTHASIG
19913230,SONNEKUIL
19913229,SONNEKUIL
19913231,SONEIKE I
19915193,BRANTWOOD
19914097,HANOVER PARK
19912521,HANOVER PARK
19912519,HANOVER PARK
19911128,STRANDFONTEIN
19911241,STRANDFONTEIN
19911119,STRANDFONTEIN
19915269,RUWARI
19913765,MANENBERG
19913600,MANENBERG
19916155,PARKLANDS
19916173,PARKLANDS
19916225,PARKLANDS
19916259,PARKLANDS
19916217,PARKLANDS
19916254,PARKLANDS
19916227,PARKLANDS
19916244,PARKLANDS
19916144,PARKLANDS
19916174,PARKLANDS
19915098,DE LA HAYE
19915087,STIKLAND
19914735,PINELANDS
19910888,PINELANDS
19914150,CAPE TOWN AIRPORT
19914154,CAPE TOWN AIRPORT
19914148,CAPE TOWN AIRPORT
19914149,CAPE TOWN AIRPORT
19914155,CAPE TOWN AIRPORT
19914145,CAPE TOWN AIRPORT
19914592,CAPE TOWN AIRPORT
19910200,LWANDLE
19915634,PANORAMA
19910069,SIMON'S TOWN
19915810,JOE SLOVO PARK
19915601,JOE SLOVO PARK
19915553,SUNSET BEACH
19915994,ZOO PARK
19915328,WINDSOR PARK ESTATE
19915997,WINDSOR PARK ESTATE
19915987,WINDSOR ESTATE
19915988,WINDSOR ESTATE
19910005,SCARBOROUGH
19916037,FLAMINGO VLEI
19916030,FLAMINGO VLEI
19916034,FLAMINGO VLEI
19911026,SEAWINDS
19911221,SEAWINDS
19915817,O'KENNEDYVILLE
19913787,BONTEHEUWEL
19913792,BONTEHEUWEL
19912798,BONTEHEUWEL
19913796,BONTEHEUWEL
19910028,OCEAN VIEW
19910051,OCEAN VIEW
19910030,OCEAN VIEW
19910027,GLENCAIRN
19910110,GLENCAIRN
19914973,GREEN POINT
19910736,STEENBERG
19912082,MACASSAR VILLAGE
19915341,KRAAIFONTEIN
19916081,FISANTEKRAAL
19915948,UITZICHT
19915296,NORTHPINE
19915274,NORTHPINE
19915287,NORTHPINE
19915291,NORTHPINE
19915284,NORTHPINE
19915276,NORTHPINE
19914284,BLACKHEATH INDUSTRIA
19915614,SANDDRIFT
19915609,SUMMER GREENS
19911258,TAFELSIG
19913884,BELHAR EXT 21
19912414,MATROOSFONTEIN
19914603,MODDERDAM
19914666,BISHOP LAVIS
19913029,NONQUBELA
19913033,NONQUBELA
19912624,NONQUBELA
19911543,SABATA DALINDYEBO SQUARE
19911553,SABATA DALINDYEBO SQUARE
19915892,SCOTTSDENE
19915278,SCOTTSDENE
19915695,SCOTTSDENE
19915306,SCOTTSDENE
19915271,SCOTTSDENE
19915891,SCOTTSDENE
19911099,PAREL VALLEI
19916239,SUNNINGDALE
19916257,SUNNINGDALE
19914312,JACARANDAS
19912368,GUGULETU
19912759,GUGULETU
19912359,GUGULETU
19912355,GUGULETU
19912741,GUGULETU
19912758,GUGULETU
19912754,GUGULETU
19912784,GUGULETU
19915575,MONTAGUE GARDENS
19915613,MONTAGUE GARDENS
19913886,BELHAR EXT 22
19914648,OOSTERZEE-BELLVILLE
19912494,PLATTEKLOOF 1
19915465,AVONDALE - PAROW
19915469,AVONDALE - PAROW
19914637,VREDELUST BELLVILLE
19915504,BOSBELL
19915951,"WATERKLOOF, DE BRON EXT 44"
19915136,EVERSDAL 
19915142,EVERSDAL 
19915137,EVERSDAL 
19915141,EVERSDAL 
19915801,PROTEA VALLEY
19915887,PROTEA VALLEY
19915888,PROTEA VALLEY
19915776,ROSENDAL
19915784,WELGEMOED
19915789,WELGEMOED
19915885,WELGEMOED
19915782,WELGEMOED
19915783,WELGEMOED
19915770,RIDGEWORTH
19915498,RIDGEWORTH
19915122,STELLENRIDGE
19915120,STELLENRIDGE
19915123,STELLENRIDGE
19915494,STELLENBOSCH UNIV
19915119,VREDENBERG - BELLVILLE
19915116,LA ROCHELLE
19915638,BLOEMHOF
19915109,OAKGLEN
19913942,OAKGLEN
19915525,OAKGLEN
19915101,CHRISMAR
19915491,OAKDALE
19915487,OAKDALE
19915503,OAKDALE
19915486,OAKDALE
19915126,STELLENBERG
19915128,STELLENBERG
19913981,KLEINBRON
19915913,KLEINBRON
19915907,CAPE GATE
19913976,AMANDA GLEN 
19913962,VREDEKLOOF
19913971,VREDEKLOOF
19913965,VREDEKLOOF
19913975,VREDEKLOOF
19913949,VREDEKLOOF
19913969,VREDEKLOOF
19915301,MORGENSTER HEIGHTS
19915293,MORGENSTER HEIGHTS
19915472,LOEVENSTEIN
19914663,LOEVENSTEIN
19914665,LOEVENSTEIN
19914654,LOEVENSTEIN
19915639,HOHEIZEN
19910543,ASANDA
19910262,ASANDA
19911045,RETREAT
19910625,RETREAT
19911848,RETREAT
19913957,STELLENRYK
19912463,PAROW
19912462,PAROW
19912458,PAROW
19910924,KENSINGTON
19916318,WESFLEUR
19916383,WESFLEUR
19916382,ATLANTIS INDUSTRIAL
19910692,WYNBERG NU
19910209,HARBOUR ISLAND
19910075,GORDONS BAY
19910073,GORDONS BAY
19915406,TIJGERHOF
19915395,CENTURY CITY
19915588,CENTURY CITY
19915394,CENTURY CITY
19915373,YSTERPLAAT
19913451,LEIDEN
19915930,LANGEBERG HOOGTE
19915924,LANGEBERG HOOGTE
19913334,CROSSROADS
19913320,CROSSROADS
19912318,NYANGA
19912332,NYANGA
19913322,NYANGA
19912342,NYANGA
19911810,EASTRIDGE
19910651,MEADOWRIDGE
19915041,SAREPTA
19913894,SAREPTA
19913216,SAREPTA
19915495,BO OAKDALE
19914509,SALT RIVER
19913916,STIKLAND INDUSTRIA
19913920,STIKLAND INDUSTRIA
19913050,MXOLISI PHETANI
19913084,MXOLISI PHETANI
19913051,MXOLISI PHETANI
19913095,MXOLISI PHETANI
19915346,PROTEA HEIGHTS
19915257,PROTEA HEIGHTS
19915247,PROTEA HEIGHTS
19915354,PROTEA HEIGHTS
19915969,AURORA
19914617,RAVENSMEAD
19914626,RAVENSMEAD
19915147,RAVENSMEAD
19914616,RAVENSMEAD
19915145,RAVENSMEAD
19914625,RAVENSMEAD
19914632,RAVENSMEAD
19913926,MORGAN INDUSTRIA
19915777,ROSENPARK
19913047,THEMBOKWEZI
19915076,BELLVILLE SOUTH
19915072,BELLVILLE SOUTH
19915071,BELLVILLE SOUTH
19915361,BELLVILLE SOUTH
19915073,BELLVILLE SOUTH
19915079,BELLVILLE SOUTH
19915360,BELLVILLE SOUTH
19915069,GREENLANDS
19915068,GREENLANDS
19913904,SACK'S CIRCLE INDUSTRIA
19914607,PAROW INDUSTRIA
19913911,LABIANCE
19916278,MELKBOSCH STRAND
19916285,MELKBOSCH STRAND
19916287,MELKBOSCH STRAND
19916296,MELKBOSCH STRAND
19916300,MELKBOSCH STRAND
19916288,MELKBOSCH STRAND
19916293,MELKBOSCH STRAND
19913874,BELHAR EXT 18
19913143,FAIRDALE
19913080,MFULENI
19911522,MANDELA PARK
19911697,MANDELA PARK
19911525,MANDELA PARK
19914844,GARDENS
19914767,GARDENS
19912109,UMRHABULO TRIANGLE
19911629,UMRHABULO TRIANGLE
19914584,PLATTEKLOOF GLEN
19914579,MONTAGUE
19915446,VASCO ESTATE
19910138,FISH HOEK
19910365,FISH HOEK
19910922,TOWNSEND ESTATE
19915417,TOWNSEND ESTATE
19912571,SOUTHFIELD
19910792,OTTERY
19911049,GRASSY PARK
19913008,RONDEBOSCH
19911937,RONDEBOSCH
19913103,DRIFTSANDS
19916262,BIG BAY
19916270,BIG BAY
19916267,BIG BAY
19915666,WELGELEGEN
19915834,WELGELEGEN
19915851,OUDE WESTHOF
19915787,WELGEDACHT
19915843,WELGEDACHT
19915836,BARONETCY ESTATE
19915681,PLATTEKLOOF 3
19915835,PLATTEKLOOF 3
19914653,BOSTON
19914642,BOSTON
19914651,BOSTON
19915522,BOSTON
19915517,BOSTON
19915040,OBSERVATORY
19916120,DUNOON
19916149,DUNOON
19916109,DUNOON
19916171,DUNOON
19916157,DUNOON
19916145,DUNOON
19915876,KILLARNEY GARDENS
19910848,ATHLONE
19910839,CRAWFORD
19916275,BLAAUWBERGSTRAND
19916243,BLAAUWBERGSTRAND
19916178,BLOUBERG RISE
19916218,WEST BEACH
19916228,WEST BEACH
